id,film,date,score,review,is_english
183557,Captain Marvel,2019-06-24,2,This movie brought nothing new to the MCU. Sure it was the first female lead superhero movie. But there was no strong storyline. There was no epic new fight scene nor was barely any continuity within the MCU. And before I get crucified I find nothing wrong with female lead movies; look at Wonder Woman. By far the best DCEU movie to date(obviously in my opinion).\n\nThe hype to this movie was contributed by the fact people all around the world insisted you needed to watch this before end game because it was an important segment of the MCU. I don't believe it was necessarily a must watch to understand what was happening as she wasn't featured for very long in end game,True
167299,Captain Marvel,2019-08-22,2,"Slightly below average. The main character is too OP and the ending was boring. Loved what that one thing they changed from the cannon\, though.",True
170713,Captain Marvel,2019-03-25,2,"Story was lackluster. Everything was predictable and boring. Bree's acting was flat. The girl power thing was fine but got overplayed quick. Fury\, Coulson\, the cat\, and 90s flashbacks were the only entertaining things. We were left wanting",True
112037,Captain Marvel,2019-03-09,2,"Captain marvel as a character is very bad\, movie starts by telling her that emotions are a barrier and something that affects in combat\, but\, by the end of the movie she is less of herself\, and more of a walking plot device for upcoming movies\, also\, there is no tension in the movie\, you cared for other heroes because you felt that they could die any minute\, however\, Carol is so overpowered that the stakes are never high in the movie\nTruly below average",True
139160,Captain Marvel,2019-03-09,5,"I really liked this movie! I'm a big comic book fan\, I don't care about her politics as an actor\, I care about the movie\, I can't wait to see this movie again! ",True
123922,Captain Marvel,2019-03-08,4,"Good origin story\, although some divergence from the comic books. Fills in the gaps and entertaining. Wished there was more details in the movie like some of the other movies that had tighter dialog\, but it also filled in some of the gaps to certain back stories. Enjoyed it. Will be good to see how it all ties in to end game next month.",True
125061,Captain Marvel,2019-03-11,5,"Great movie\, action packed\, definitely in line with the best of the MCU",True
140108,Captain Marvel,2019-03-09,5,"Itâ(TM)s sad that we live in a time where people have nothing better to do with their time than post negative reviews for a movie they havenâ(TM)t seen\, simple because the lead is a women and stands up for womenâ(TM)s right. This movie was awesome\, and definitely worth seeing. For all the haters\, who probably still live in their parents basement\, get a life. Way to go Marvel on another big win.",True
107497,Captain Marvel,2019-03-10,4,Awesome origin movie. Can’t wait for more!,True
183416,Captain Marvel,2019-06-18,0,"This might be one of the absolute worst moves I have ever seen . This includes a catalog of nearly 5k plus movies over the years . Even if you take the movie for what it is and rated it on the scale of let’s say “triple x” or the “expendable” this movie still falls short on acting \, plot \, dialogue\, and action . This movie makes “green lantern” look like an Oscar worthy flick written by the Cohen brothers with the Nolan brothers both writing and directing . ",True
123687,Captain Marvel,2019-03-14,4,Good movie. Good story. Kept me interested the whole time. ,True
160254,Captain Marvel,2019-04-10,3,One of the better Marvel movies I've seen.,True
142972,Captain Marvel,2020-01-13,2,It's just dull and forgettable that's the problem. Larson needs to gel with the MCU formula more and her character comes across man of steel like with just being a basic unstoppable god.,True
180750,Captain Marvel,2019-03-22,2,"This entire movie was filled with an overdose of Hollywood violence. 90% of the movie involved filings. The main character\, ms Marvel was tied up with ropes and machines and tortured in order to extract information from her brain. There are demonic looking characters that chase her throughout the movie and then she befriends them. Its hard to switch an evil character that looks like the devil into a \""good guy\"". The story seem to be good with some morals\, but the entire movie was saturated with violence\, that it took away from the plot.",True
111005,Captain Marvel,2019-03-18,2,Brie Larson gave a terrible performance. Cat was funny. Retcons were terrible. Plot twist didn't benefit the movie. Very bland plot. Would give a 6 but it doesn't deserve a positive rating.,True
200128,Captain Marvel,2019-03-22,2,"You never really feel anxious about the titular character's fate as she's always the most powerful being in the room in all scenes. In the climax of the film\, she goes from extremely powerful to way too powerful with the only learning curve for the character being to accept and embrace her emotions. No two characters spend enough time together on-screen for me\, as a viewer\, to feel any form of bond or chemistry between them or to care when things take a turn for the worse in their relationship. I did like the action sequences and some of the supporting cast\, specially Ben Mendelsohn's character. The film also  plays with the idea of how one can be manipulated into perceiving something or someone as good or evil\, which I liked\, but its never fully explored. And finally\, Nick Fury\, what did they do with thy eye !!!",True
181501,Captain Marvel,2019-03-10,4,"This installment in the Marvel franchise is just okay. \nWith every scene that passed I waited patiently for something amazing\, or marvellous to happen. It never did. \nIt was entertaining but mediocre at best. Just....meh. \nBree Larson was not as absent of emotion as many speculated but in her defense\, she wasn't given much to work with. Its hard to tell if this is the writers fault or the director.  This is an extremely powerful character and I can only hope we are just scratching the surface.",True
160482,Captain Marvel,2019-03-11,5,"One of the strongest entries into the MCU to date\, an smokin' soundtrack that granted could have been better integrated\, whip smart\, intelligently written and acted to perfection.  Great to see some familiar faces too.",True
122792,Captain Marvel,2019-03-11,2,"Gender politics\, poor acting and plot holes galore. Avoid.",True
120161,Captain Marvel,2019-03-21,5,"Fantastic. Couldn’t fault it. I don’t have time to write a pithy\, nuanced and deeply perceptive review. Suffice it to say this movie is true to the Avengers stable and doesn’t disappoint\, in fact\, I rate this as one of the best.",True
194832,Captain Marvel,2019-04-22,3,"Went to this movie with low expectations\, I was not disappointed. The friendship between Vers and Fury seemed so forced. The best parts of the movie all included the Skrulls and their reactions to Goose.",True
143530,Captain Marvel,2019-03-09,4,"It’s still not quite Wonder Woman\, but definitely one of the best movies marvel has come out with in years. Interesting commentary on head vs. heart\, sexism\, xenophobia\, corruption. Really really cool movie. Tops infinity war so easily and sits up there next to black panther in its own way. ",True
151253,Captain Marvel,2019-03-10,5,Loved it! Brie was such a good option for this role,True
141260,Captain Marvel,2019-03-31,4,"I thought the movie was solid all around. Captain Marvel was a stoic warrior who seems well suited to the MCU\, and seeing young Nick Fury was a delight. Hard to say more then that without spoiling the ending. The only thing it needed to bump up the score was to have a threat that was actually challenging to the protagonist. It suffered a bit like Age of Ultron in that regard.",True
165989,Captain Marvel,2019-03-10,5,Sad to see all the negative reviews - Captain Marvel was great !!!  I thought the beginning was a little slow but once she landed on Earth I was hooked.  Seeing Captain America and Captain Marvel working together in End Game - it's going to be EPIC.  This movie really lays the ground work for all of that.  And Fury - always thought he was amazing but loved seeing him get more screen time in this one.  And Goose the cat.  Another fun addition to the team!!  Can't wait to see where this is all going in the next one !!!,True
181704,Captain Marvel,2019-03-09,5,This is a great origin movie.  My family enjoyed it a great deal.,True
197866,Captain Marvel,2019-03-12,1,Worst Marvel movie so far.,True
169601,Captain Marvel,2019-03-13,0,"SPOLIERS ON PURPOSE...I only saw this film to figure out the point and make sure im ready to see the final Avengers. This movie could have been ten minutes long\, kid you not when I say there is an hour and a half of complete pointless boredom. Hats off the Sam J and the cat for giving me some entertainment and a laugh. Captain Marvel was a fighter jet pilot whom crashes trying to protect an alien disguised as a human\, the aliens trying to kill them show up at the crash an abduct her after she inherits her super powers by destroying the capsule that held it. The aliens take her because has these powers and she forgets who she is\, only until later being abductee by other aliens to bring back her memory. She then goes to Earth and saves the aliens who helped her with her memory and at the same time defeats the other bad aliens. Now for the important stuff\, Captain Marvel knows how to use the powers in full force and helped creat the Avengers\, in which she gives Fury a pager(this film was mostly set in the early 90's)so he can contact her in case of an emergency while she is off protecting far off galaxies. THE END....yes that's it... not kidding....thats really it....the whole plot and ending... IT SUCKED BAD AND THEY CHOSE THE WORST POSSIBLE PERSON TO PERFORM AS CAPTAIN MARVEL.",True
197893,Captain Marvel,2019-04-04,0,Worst Marvel offering yet. Very disappointing.,True
158467,Captain Marvel,2019-10-09,0,Not what I expected. Very boring movie for me unfortunately.,True
122442,Captain Marvel,2019-03-13,5,"Fun\, lots of action\, and love the Fury back story angle.",True
104430,Captain Marvel,2019-03-09,2,"A painfully bland\, below average Marvel movie. This one will sit with Thor 2 and Iron Man 2.",True
191888,Captain Marvel,2019-03-18,4,"Very enjoyable movie\, a lack of development for Carol but still very good movie all around",True
126661,Captain Marvel,2019-03-09,5,Great writing! I went with my 16 year old daughter and both of us loved the dialog. Strong women who know it made this film empowering for my daughter. My favorite superhero movie so far.,True
158028,Captain Marvel,2019-03-09,5,Not sure what many people's problem was... I enjoyed it. ,True
160454,Captain Marvel,2019-04-07,5,"One of the most satisfying MCU movies. Humor\, mystery\, action\, likeable characters including one with four legs\, backstory galore and fantastic nods to other parts of the MCU.",True
181446,Captain Marvel,2019-03-09,2,This has been the biggest disappointment at the movies since Batman v Superman.\n\nThe trailer has literally all the good parts of the movie. Too many scenes seem shot for TV and the script is largely repetitive.,True
193124,Captain Marvel,2019-10-08,0,"Waited to watch for only 3.99 and it wasn't even worth that.  Brie Larson is a bad actress\, no emotion or depth.  The Scroll costumes were so bad.  Come on Disney with your budget this was a Garbage movie!",True
134592,Captain Marvel,2019-04-22,2,"I liked everything in the movie EXCEPT Captain Marvel. The movies protagonist! I found her quite annoying through the majority of the except the end of the movie. The character didn't grow\, she was basically flawless and that leads to an unrelatable character that the audience can't attach to. I founde the Skrull to be a much better character. We see his motivations\, what drives him to do what he does\, we can connect to him. Besides its flaws I still found the movie entertaining",True
160344,Captain Marvel,2019-09-11,2,One of the least memorable of the Marvel Cinematic universe.,True
104044,Captain Marvel,2019-03-11,4,"Another great addition to the Marvel Universe. Goose absolutely steals the show in every scene he's in\, can't wait to see what the future holds for Captain Marvel ",True
140857,Captain Marvel,2019-03-09,4,"I thoroughly enjoyed it. Captain Marvel is an introduction to the character film\, but as someone who doesn't know a lot about her comics it was very well done. Captain Marvel is as entertaining as any of the other marvel movies and I would highly recommend",True
98269,Captain Marvel,2019-03-09,5,Absolutely loved it! Goose/Chewy steals the show! Stan cameo and tributes were awesome! You will love this movie!,True
136267,Captain Marvel,2019-03-12,1,I'm a female and find this movie hypocritical to gender equality. She's too ignorant.,True
176036,Captain Marvel,2019-03-08,1,The main character was boring. I was so excited to watch this movie. Big fat disappointment!,True
152208,Captain Marvel,2019-03-10,5,Loved this movie so much!,True
132744,Captain Marvel,2019-03-09,5,"If you pay attention\, the film has a complete and very good script for a hero-origin movie. I really enjoyed the movie.",True
104153,Captain Marvel,2019-03-08,2,"Another movie hyped by the media and rotten tomatoes\,  captain marvel is a bland movie with the \""star\""Brie Larson giving a bland acting skill. It fells like a Brie is trying to make captain marvel play herself.",True
118976,Captain Marvel,2019-03-10,5,Everything I hoped for and more.,True
167271,Captain Marvel,2019-03-10,1,Skipabble MCU movie. Save your money and wait for Netflix release. Protagonist lacks personality and brings no value whatsoever to the movie. Couldâ(TM)ve slept throughout the movie if it werenâ(TM)t for SLJ and the cat. Canâ(TM)t wait for Endgame.,True
176462,Captain Marvel,2020-09-13,2,"The movie fell flat for me. They had a chance to make it really great but they disappointed me. If it wasn't for Samuel L. Jackson\, this would have been way worse.",True
103826,Captain Marvel,2019-04-21,2,"An interesting concept\, but Captain Marvel looks bored the entire movie and wasn't very interesting. The best part of the movie about Captain Marvel was Nick Fury.",True
157659,Captain Marvel,2019-03-09,2,Not much action. Too much flash back kind of scene\n Not as good as other Marvel movies.,True
112546,Captain Marvel,2019-03-10,5,"Captain Marvel was a great addition to the MCU. Is it perfect? Not really\, but it's the perfect origin story that we need for Carol Danvers\, and it ticks all the boxes to prove that she is the one needed to help defeat Thanos.",True
135227,Captain Marvel,2019-07-13,4,"I loved it ! But I hate when people give review for this movie just because an actor said something wrong. Reviews should be given for the movie \, not for the actor.",True
190847,Captain Marvel,2019-03-16,5,"Unexpected and extremely well done! Brie Larson really shines in this role and makes Carol the kickass role model sheâ(TM)s meant to be. It was an excellent mix of comedy\, heart felt moments and action TEN OUT OF TEN would deffinitly watch again and again.",True
147159,Captain Marvel,2019-03-08,0,I watched the movie in a German Theater and it was the second time in decades (last time was in Waterworld) i literally fell asleep. What i am truly worried about is how this cold heroine is gonna save the day in Avengers Endgame....,True
176672,Captain Marvel,2019-03-09,4,"The movie is good \,but is feeling old in the fight scenes",True
123898,Captain Marvel,2019-03-12,4,"GOOD(not GREAT\, but GOOD) movie to GO SEE at a movies place!",True
126136,Captain Marvel,2019-03-10,5,Great movie!  Way better than 1st Captain America,True
146973,Captain Marvel,2019-03-10,4,"I was suprised by just how good this movie was\, the trailers did not sell it well. That being said dows at times Brie Larson feels like a Phase one Thor\,  where she just needs a couple movies to find her perfect character. This great version of Carol Danvers shines by the end of the film and should be fine tuned by Avengers: Endgame. That being said the supporting cast more than makes up for any flaws in the titular characters characterization. Sam Jackson falls into this diffrent take if Nick Fury beautifully and Ben Mendelson's Talos steals the show. The plot strains at times\, but adds a few clever twists to the Marvel formula to stand out from the lesser MCU films.  A notch about Antman and the Wasp\, but a couple short of Infinity War. All and all Captain Marvel is another fine additon to this universe that is much better than the marketing suggests.",True
154842,Captain Marvel,2019-03-16,2,Movie was very predictable with the exception of an out-of-place song during a fight scene and Nick Fury being turned into comic relief.,True
193841,Captain Marvel,2019-03-25,1,Was this film highly anticipated? Yes it was. Did it deliver the goods? Not really.\n\nCaptain marvel began with a very good beginning but began to become dry half way and the main character barely had any emotions. Reminded of the main character of twilight... It just lacked what a traditional marvel movie has and was probably one of the worst marvel films in this cinematic universe.\n\nWhen I look at a good female lead superhero film I look at wonder woman. Now that's how a movie should be not this lack luster title.,True
174110,Captain Marvel,2019-03-09,4,"The film captures the feel of the old late 80s early nineties action films. The film basically sets up the whole MCU.  A little slow in the beginning \, the last 40 minutes is  fun. Goose and Fury steal the show. The 2 end credits scenes are worth staying for.",True
164278,Captain Marvel,2019-03-10,5,Really enjoyed this movie. I’m glad I ignored the haters and went to see it for myself. ,True
143271,Captain Marvel,2019-03-09,2,"It's not the worst movie you'll see this year\, but a far cry from other Marvel installments. The one Star reviews here are likely exaggerated\, as are the 5 stars. Let's be realistic here people. The villains are good\, buddy cop archetype is cute\, but lacked a lot everywhere else. Action scenes may have been the worst.",True
160889,Captain Marvel,2019-03-15,2,Only thing i enjoyed in the movie was the cat. Hope it is in Endgame.,True
184537,Captain Marvel,2019-04-05,5,"This movie is awesome\, I really liked the meaning it has and the flip it gets. Another Marvel Studios great film.",True
122351,Captain Marvel,2019-03-10,5,Fun and what you expect it to be. I enjoyed the humor and tie ins to the MCU. Definitely should be seen by all Marvel fans. ,True
129460,Captain Marvel,2019-03-13,1,I am deeply offended as a big time MCU fan. Where does this even go? CGI can't save this,True
192533,Captain Marvel,2019-03-11,2,"Very slow\, I Laugh like twice. It just seems like a bad Attempt to make one Wonder Woman was. Seems like it was isolating marvel fans to get brownie points. I mean it was blah at best.",True
186273,Captain Marvel,2019-03-09,5,this movie was a ton of fun to watch,True
176716,Captain Marvel,2019-03-09,0,The movie is meh the fish out of water story line just didn't work. it didn't let me fell anything for Captan Marvel. It's really a shame cause it's at the bottom with Antman and the Wasp 2. For a super hero movie the fighting is non existent and forgettable.,True
111157,Captain Marvel,2019-03-09,2,"Brie larson wasn't the best casting decision. Her acting is extremely rigid and unnatural. The movie had to be carried by the rest of the cast in a lot of ways. Choppy action scenes and mediocre story also didn't help. Even when judged by the more simple minded standards of super hero movies\, mainly how fun it is\, captain marvel falls flat on its face. I really hope endgame pushes this whole storyline away or at least they recast the character.",True
120976,Captain Marvel,2019-03-09,1,"Film was predictable and therefore boring. No risks were taken\, especially with character geowth (for which there was none). Its become tiring to see the same story beats hit upon again amd again in origin movies.",True
176831,Captain Marvel,2019-04-07,4,The movie itself wasn’t crazy but the way marvel tied things together was great,True
105253,Captain Marvel,2019-03-10,2,"As a Marvel movie is medicore at best. Male roles were quite good - and performed nicely - altho they went a bit overboard with youth effects on Jackson etc. There are quite a few plot holes or things that doesnt make any sense in the flow of the movie (aka the main charakter just learns to fly and its not explaine why). As characters go the main one is a plain Example of Mary Sue syndrome - literally she has nothing to strive for there are no real obstacles to overcome - and the struggle to overcome characters own deficiencies or faults is the main driving force in hero movies - so ya this alone kills it pretty badly. Usually Marvel movies used to induce - \""i want to see that movie\"" again response - this one is just meh - you can see it once and forget about it. so yah medicore at best   and propaganda tool at worst (ive counted at least 17 feminism related narratives).",True
122774,Captain Marvel,2019-09-06,2,Gave it a solid meh!,True
187483,Captain Marvel,2019-03-09,5,"This story is a perfect origin for a new Marvel super hero. Any person who gives this a review condemning Larson's performance or angry it wasn't some other person shouldn't be allowed to voice their critique. The movie is the origin of Captain Marvel\, it is the introduction of who she is into the already loaded stage of heroes. You can't expect the origin story to come out guns blazing. This story gave is some real perspective on who Captain Marvel will be as a new player on the field and her personal stake in the dilemma. It is a powerful voice as well\, being a hero in her own right with nothing to prove. I thoroughly loved this movie and I look forward to seeing the progression of Captain Marvel/Carol Dancers in the Marvel Cinematic Universe.",True
153116,Captain Marvel,2019-04-05,2,Marvel leaves you with a bland forgettable movie that has no form of entertainment.,True
146905,Captain Marvel,2019-03-24,0,I was so disappointed!! I think they have the wrong actress. Her acting sucked.  Jokes sucked and it dragged. Samuel L Jackson with the cat and the special effects was the only good thing about this movie. Wouldn't see it again EVER.,True
197228,Captain Marvel,2019-03-21,4,With all the gossip in the background of this movie from what the main actress said about white men. Didn't hinder at all. A good movie. like to see what happens now in End Game.,True
125279,Captain Marvel,2019-03-10,5,Great movie.  Canâ(TM)t wait until her appearance in the next movie.,True
122368,Captain Marvel,2019-03-16,2,"Fun comic story and origin movie\, but not consistent with comic canon. No quantum bands.",True
175963,Captain Marvel,2019-04-22,1,"The lead was terrible. It tries to subvert expectation so much that it does what no one wanted\, waisting great characters\, and it's just plain boaring. What a **** show and now we're stuck with it... I feel like the pitch for this movie\, and what the draw for the audience was ment to be\, is purely the fact that its a female led superhero movie for the MCU. Talk about filling the roll in the worst way possible. I'm all for female superheros but I'm not gonna pretend this movie was good just so marvel can say they have a \""good\"" female lead... movie was vanilla at best. The only reason i wont give it a 0 is because Samuel L Jackson is so endearing.",True
149425,Captain Marvel,2019-03-15,2,launched before endgame but failed to impress the regular audience,True
191460,Captain Marvel,2019-04-15,0,Very boring for the most part. Acting was poor at best. I wanted to like it but it was a total bust in my eyes. Over hyped film.,True
155433,Captain Marvel,2019-03-11,2,"My last review was not posted by rotten tomatoes.\nBasically it's a very middling movie with a poor performance of the main character. \nHere is the summary:\n\nThe good:\n- Samuel L Jackson's performance\n- CGI (with one exception)\n- Ben Mendelsohn's performance\n\nThe meh:\n- The cat\n- The twist involving Jude Law\n\nThe bad:\n- Brie Larson's performance\n- The music choice (some especially groan inducing use of particular songs)\n- The writing\, particularly relating to Larson and Laws characters\n\nSo overall a tick below average for me.",True
171688,Captain Marvel,2019-03-12,1,"Terrible acting also wayy too slow for the most powerful marvel character\, the only good thing is that it furthers the marvel story line. Not watching it again",True
190978,Captain Marvel,2019-03-13,2,Uninteresting in plot and characters. It wasn't even funny to make up for it. I never once felt invested in or afraid for the characters.\n\nThis was the worst Marvel movie in a long time.\n\nI know some people love or hate it based solely upon the fact that Brie Larson leads. But I care about plots and characters not the sex of the main character.,True
112345,Captain Marvel,2019-03-10,4,Captain Marvel is not a great movie. The throwback scene and the story doesn't really work out. But it doesn't mean this movie are not entertaining. The comedy part are really work out and the action sequence was good.,True
162446,Captain Marvel,2019-09-03,2,Pointless movie just to introduse captain marvel and the scrulls,True
178550,Captain Marvel,2019-03-10,4,There's a new sheriff on the block. Marvel bad guys better be ready.,True
136031,Captain Marvel,2019-05-06,0,I love the Marvel movies but this one is total dogshit.\n\nThe worst Marvel movie of the 2003/19 crop.\n\nTerrbile lead character \nterrible story.\nWooden uncharismatic lead actor.\n\n\nIf they wanted a strong female lead in the back catalogue then Marvel should have expanded the Black Widow character using Hawkeye/Ronan as a side kick.  There is plenty of source material for this using the Black widow and Punisher story lines.,True
124886,Captain Marvel,2019-03-17,4,Great fun and worth every penny.,True
102688,Captain Marvel,2019-03-16,2,â~Mehâ(TM) movie with a few funny moments. Very cheesy.,True
144502,Captain Marvel,2019-03-10,4,It was better than I expected.,True
138822,Captain Marvel,2019-03-09,4,I really enjoyed Captain Marvel.  There was humor.  There were moments to inspire.  There was action.  I enjoyed the story.  I'm not looking for deep Marvel Comics meaning and consistency.  I want to be entertained and I was.,True
123893,Captain Marvel,2019-03-09,3,Good:\n1)Music\n2)Samuel Jackson\n3)Cat\n4)Scrulls\n\nBad:\n1)Visuals sometimes look real cheap\n2)Brie Larson - absolutely unemotional\n3)Krii AI Super Mind looks very very cheap\n4)Star Wars Plane in 90s. Realy?\n5)Plot - very standard and boring,True
128500,Captain Marvel,2019-03-10,0,"Horribly boring â\"" and terrible acting by Brie Larson. Definitely bad casting.",True
104900,Captain Marvel,2019-03-08,1,"As a big fan of The MCU\, I must say that this movie was pretty pretty disappointed. I had high expectations and it felt overwhelming by it from point A to point B",True
139281,Captain Marvel,2019-03-09,2,"I really wanted Captain Marvel to be great\, but it was just adequate. It told the story it needed to tell but didn't have anything to endear itself to me. Nick Fury was reduced to being a sidekick\, smiling and making wisecracks that were NOTHING like his character had in previous (well\, future) stories. Perhaps he's a Skrull.\n\nThe Stan Lee cameo and tribute made me cry... Well done\, Marvel.",True
128081,Captain Marvel,2019-03-10,1,"Horrible acting\, boring\, tired\, recycled origins script.",True
126578,Captain Marvel,2019-03-12,4,"Great visuals. a good twist\, and a few LOL moments involving a cat . This is a great popcorn flix that introduces you to a another Marvel hero that will be a vital character in Avengers.",True
108684,Captain Marvel,2019-03-08,2,"Below average in every way\, save for the de-aging CGI which was astounding.",True
150991,Captain Marvel,2019-04-12,5,"Lots of fun. Its not Shakespeare\, but it wasn't meant to be. Great effects and we enjoyed it.",True
183764,Captain Marvel,2019-03-09,0,This movie does not hold up to the standard that other Marvel movies have set over the past ten years. It is boring and bland from start to finish. The lead is terribly miscast.,True
191361,Captain Marvel,2019-03-18,2,"Very average\, barely serviceable super hero movie. I would Highly recommend waiting for it to be on Netflix. All you need to know about Captain Marvel going into Endgame is she is an alien and way over powered. Dull lifeless movie. But not a 1 star. I would have given 3\, but we can expect more from even an average super hero movie these days.",True
157263,Captain Marvel,2019-06-11,3,"Not completely boring\, seeing another side of Nick Fury was fun.",True
147408,Captain Marvel,2019-03-10,5,"I went to the cinema without great expectations\, only to be completely blown away by the movie. The characters seemed perfectly cast\, the story never boring for just a minute and the humor was really great.\nAlso it managed to create a strong\, humorous\, independent superhero\, little girls can look up to\, without beating the feminism horse or being cringy (something the trailers made me worry).\nDefinitely in my top 3 Marvel movies of all time.",True
172448,Captain Marvel,2019-03-17,0,Terrible. Worst Marvel movie since live action Thor & Hulk.,True
134354,Captain Marvel,2019-03-11,2,I just thought it was boring. Nothing controversial.,True
150079,Captain Marvel,2019-03-09,2,"listening and seeing all the hoopla for months leading up to this movie\, I expected it to be one of the best of the Marvel movies. I was extremely disappointed. Terrible character development\, terrible acting\, terrible story line. The best part about the movie was THE END. ",True
163973,Captain Marvel,2019-05-31,0,"Really bad acting and just bad writing. The jokes fell flat\, I have a feeling they set this character up to have a lesbian relationship with the single mom\, which would have been cool for me but the characters have zero style\, or oh whats the word.... LIFE. No feeling behind anything in this movie.Not required for end game.",True
113345,Captain Marvel,2019-03-10,5,Classic fun Marvel origin movie with the added charm of a 90s throwback vibe.,True
119110,Captain Marvel,2019-03-15,5,Exactly what I thought it would be.. Spectacular.,True
168941,Captain Marvel,2019-05-05,2,Sorry not a fan of Captain Marvel.,True
186702,Captain Marvel,2019-03-11,4,"This movie was intense\, badass\, fun\, emotional\, and brilliant- all wrapped into one. I laughed & cried\, I was inspired\, I was resonated with\, I was seen and heard- all within one female character. Most of the people reviewing this are reviewing this under a microscope- looking for reasons to criticize it (as they already do with anything involving a woman). Don't be fooled- this truly is a great movie. It was one of the first times I felt understood by a movie character. It spoke new life into the female experience\, and broke the rules for how women need to approach criticism in a man-dominated world.",True
121586,Captain Marvel,2019-03-10,5,Follow your heart not the trolls. Iâ(TM)ve seen captain marvel twice this weekend with my kids and it my childrenâ(TM)s faces that tell me that the movie definitely delivered.,True
102116,Captain Marvel,2019-03-12,5,Amazing! I loved the character and what Brie Larson did with her. Best Marvel individual character movie :D,True
114336,Captain Marvel,2019-03-09,0,Creative screen writing is a LOST art.,True
166424,Captain Marvel,2019-03-13,4,Screw the bots.  This was a fun film.,True
110951,Captain Marvel,2019-03-10,5,Brie Larsen crushes it. The de-aged Sam Jackson was a mild distraction at first but it left my mind pretty quickly. Not as tedious as some origin stories can be. Vintage Marvel awesomeness for sure. ,True
153682,Captain Marvel,2020-01-17,2,"Meh sums it up. As a woman\, I can say that subtlety can go a long way\, especially for a fan-base like Marvel comics. There was no subtely in this film\, and I'm not a fan of feeling patronized by an actress playing herself. Nonetheless\, I always enjoy the Marvelness of Marvel movies.",True
158379,Captain Marvel,2019-03-10,4,not too bad. expected better,True
120833,Captain Marvel,2019-03-09,4,"Feminism the movie\, but actually not terrible.\n\nI enjoyed it. it is just another marvel movie. Yes\, it has a lot of feminism in it and in some cases it is a bit overkill but other than that it was fun to watch.",True
121858,Captain Marvel,2019-03-24,4,For the first 30 minutes I kept finding myself not being very interested in the movie or story. after the scene with all of them in the house. Is when I finally felt completely entertained. Overall I would say a 75% I just wish the begging would have been a little more entertaining.,True
143545,Captain Marvel,2019-03-10,4,It started off very slow and kind of boring the first 20 minutes. That could have been improved. Got much better when fury was introduced into the show. The scrolls were pretty good. The ending was good as well. Had lots of dry humor and 90s in it which made it funny. Liked how some guardians of the galaxy people were in it. Did a good job explaining who carol danvers and nick furry were. Critics said lots of action. I didn’t think too much. Had no idea shield was so primitive in the 90s. ,True
116083,Captain Marvel,2019-03-12,2,"Disappointing\, this movie only proved that Captain Marvel can whip everybodyâ(TM)s ass. Also\, they went too much into detail of what happened to Nick Fury.",True
152112,Captain Marvel,2019-03-10,5,"Loved this move - great hero\, answered a bunch of questions\, funny parts\, good action\, no love story - great movie!",True
157877,Captain Marvel,2019-03-10,4,Not perfect but passes the six laugh test. Brie Larson does an excellent job of playing Carol Danvers and Jude Law was excellent as ever.,True
158968,Captain Marvel,2019-03-12,2,Okay movie if you want something to watch when you are bored.,True
144987,Captain Marvel,2019-03-11,3,It was meh.  Wonder Womsn beats it hands down.,True
159099,Captain Marvel,2019-03-20,4,"Ok movie. had the special effects\, graphic design and scenery of a marvel movie but the plotline fell short and the main actor was dull. The movie had great action scenes and funny moments\, but it was preety meh at times",True
117377,Captain Marvel,2019-05-28,4,"Do you remember that time that MCU did that horrible\, unwatchable movie? No you don't\, because they never did.  \""Captain Marvel\"" is yet another enjoyable (and forgettable) story\, in a universe that is really getting overpopulated now. Is there anyone without power left?\nAnyway\, things I liked without spoilers: NIN t-shirt\, the cat\, more Nicholas Joseph (Fury) than usual.\nThings that freaked me out: Nicholas Joseph (Fury) face.\nThings I did not like: plot inconsistencies\, not a single new thing in it.",True
151530,Captain Marvel,2019-03-10,5,"Loved it. It’s funny\, story is great and it’s got a fantastic soundtrack. What’s not to like?",True
179383,Captain Marvel,2019-03-09,5,"The trailers do NOT do this movie justice! I honestly wasn't too excited for the movie because I didn't know much about Captain Marvel and the movie was getting mixed reviews. I'm so glad I decided to take a chance on it. It had heart\, humor\, and action-- everything we have come to expect from a Marvel film over the last decade. Forget the trolls out there trying to sabotage the movie with their fake reviews\, go to the theaters and formulate an opinion for yourself. I promise you that it will not disappoint!",True
192543,Captain Marvel,2019-03-09,2,"Very slow to start. There are plenty of standout moments and characters (Not Captain Marvel) to not make it the worst MCU movie but thatâ(TM)s not saying much. The movie takes too long to get to the action. It meanders on before it gets interesting\, and when it finally gets exciting the movie is over. I really wanted this movie to be good and thatâ(TM)s exactly what I got. Itâ(TM)s just good no more no less. In this case DC (Wonder Woman) beat the MCU with their lead female superhero.",True
148215,Captain Marvel,2019-03-16,1,Just bad and boring. Also nick fury lost his eye because of a cat??,True
172670,Captain Marvel,2019-03-20,5,"Thank you so so much for this movie. I donâ(TM)t think the ads did it justice because I kind of thought I wouldnâ(TM)t like it\, but my goodness\, I LOVED it. It was so inspiring and I loved the diverse representation of the cast and it definitely brought me to tears a couple of times. It was fun and action-packed and I really enjoyed it. Also\, ORANGE CAT.",True
